DataAcc	bamAcc	bamFinal	bname	fname	runID	sampleID	RPKMFile	hasRPKMFile	bamHeader	npkFile	alias	header	genome	RPKMFileSize	BamFileSize	blacklisted
198CS10	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S10/C3in123c-1H22C-DMSO-R1_S10_Ath-TAIR10	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S10/C3in123c-1H22C-DMSO-R1_S10_Ath-TAIR10.bam	C3in123c-1H22C-DMSO-R1_S10_Ath-TAIR10	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S10/C3in123c-1H22C-DMSO-R1_S10_Ath-TAIR10_RPKM.bw	198C	S10	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S10/C3in123c-1H22C-DMSO-R1_S10_Ath-TAIR10_RPKM.bw	True	"@SQ	SN:1	LN:30427671
@SQ	SN:2	LN:19698289
@SQ	SN:3	LN:23459830
@SQ	SN:4	LN:18585056
@SQ	SN:5	LN:26975502
@SQ	SN:Mt	LN:366924
@SQ	SN:Pt	LN:154478
"	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S10/C3in123c-1H22C-DMSO-R1_S10_Ath-TAIR10_peaks.narrowPeak	C3in123c-1H22C-DMSO-R1	198C_S10_C3in123c-1H22C-DMSO-R1	Ath-TAIR10	6556519	62890492	False
198CS11	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S11/C3in123c-1H4-DMSO-R1_S11_Ath-TAIR10	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S11/C3in123c-1H4-DMSO-R1_S11_Ath-TAIR10.bam	C3in123c-1H4-DMSO-R1_S11_Ath-TAIR10	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S11/C3in123c-1H4-DMSO-R1_S11_Ath-TAIR10_RPKM.bw	198C	S11	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S11/C3in123c-1H4-DMSO-R1_S11_Ath-TAIR10_RPKM.bw	True	"@SQ	SN:1	LN:30427671
@SQ	SN:2	LN:19698289
@SQ	SN:3	LN:23459830
@SQ	SN:4	LN:18585056
@SQ	SN:5	LN:26975502
@SQ	SN:Mt	LN:366924
@SQ	SN:Pt	LN:154478
"	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S11/C3in123c-1H4-DMSO-R1_S11_Ath-TAIR10_peaks.narrowPeak	C3in123c-1H4-DMSO-R1	198C_S11_C3in123c-1H4-DMSO-R1	Ath-TAIR10	9966454	97284864	False
198CS12	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S12/C3in123c-1H22C-CHX-R1_S12_Ath-TAIR10	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S12/C3in123c-1H22C-CHX-R1_S12_Ath-TAIR10.bam	C3in123c-1H22C-CHX-R1_S12_Ath-TAIR10	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S12/C3in123c-1H22C-CHX-R1_S12_Ath-TAIR10_RPKM.bw	198C	S12	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S12/C3in123c-1H22C-CHX-R1_S12_Ath-TAIR10_RPKM.bw	True	"@SQ	SN:1	LN:30427671
@SQ	SN:2	LN:19698289
@SQ	SN:3	LN:23459830
@SQ	SN:4	LN:18585056
@SQ	SN:5	LN:26975502
@SQ	SN:Mt	LN:366924
@SQ	SN:Pt	LN:154478
"	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S12/C3in123c-1H22C-CHX-R1_S12_Ath-TAIR10_peaks.narrowPeak	C3in123c-1H22C-CHX-R1	198C_S12_C3in123c-1H22C-CHX-R1	Ath-TAIR10	9712594	94236856	False
198CS13	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S13/CBF2-4H4C_S13_Ath-TAIR10	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S13/CBF2-4H4C_S13_Ath-TAIR10.bam	CBF2-4H4C_S13_Ath-TAIR10	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S13/CBF2-4H4C_S13_Ath-TAIR10_RPKM.bw	198C	S13	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S13/CBF2-4H4C_S13_Ath-TAIR10_RPKM.bw	True	"@SQ	SN:1	LN:30427671
@SQ	SN:2	LN:19698289
@SQ	SN:3	LN:23459830
@SQ	SN:4	LN:18585056
@SQ	SN:5	LN:26975502
@SQ	SN:Mt	LN:366924
@SQ	SN:Pt	LN:154478
"	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S13/CBF2-4H4C_S13_Ath-TAIR10_peaks.narrowPeak	CBF2-4H4C	198C_S13_CBF2-4H4C	Ath-TAIR10	9918106	97236854	False
198CS14	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S14/ICEFLAG-1H22C-DMSO-R2_S14_Ath-TAIR10	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S14/ICEFLAG-1H22C-DMSO-R2_S14_Ath-TAIR10.bam	ICEFLAG-1H22C-DMSO-R2_S14_Ath-TAIR10	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S14/ICEFLAG-1H22C-DMSO-R2_S14_Ath-TAIR10_RPKM.bw	198C	S14	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S14/ICEFLAG-1H22C-DMSO-R2_S14_Ath-TAIR10_RPKM.bw	True	"@SQ	SN:1	LN:30427671
@SQ	SN:2	LN:19698289
@SQ	SN:3	LN:23459830
@SQ	SN:4	LN:18585056
@SQ	SN:5	LN:26975502
@SQ	SN:Mt	LN:366924
@SQ	SN:Pt	LN:154478
"	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S14/ICEFLAG-1H22C-DMSO-R2_S14_Ath-TAIR10_peaks.narrowPeak	ICEFLAG-1H22C-DMSO-R2	198C_S14_ICEFLAG-1H22C-DMSO-R2	Ath-TAIR10	8112164	77575059	False
198CS15	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S15/ICEFLAG-1H4-DMSO-R2_S15_Ath-TAIR10	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S15/ICEFLAG-1H4-DMSO-R2_S15_Ath-TAIR10.bam	ICEFLAG-1H4-DMSO-R2_S15_Ath-TAIR10	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S15/ICEFLAG-1H4-DMSO-R2_S15_Ath-TAIR10_RPKM.bw	198C	S15	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S15/ICEFLAG-1H4-DMSO-R2_S15_Ath-TAIR10_RPKM.bw	True	"@SQ	SN:1	LN:30427671
@SQ	SN:2	LN:19698289
@SQ	SN:3	LN:23459830
@SQ	SN:4	LN:18585056
@SQ	SN:5	LN:26975502
@SQ	SN:Mt	LN:366924
@SQ	SN:Pt	LN:154478
"	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S15/ICEFLAG-1H4-DMSO-R2_S15_Ath-TAIR10_peaks.narrowPeak	ICEFLAG-1H4-DMSO-R2	198C_S15_ICEFLAG-1H4-DMSO-R2	Ath-TAIR10	12464623	126556074	False
198CS16	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S16/ICEFLAG-1H22C-CHX-R2_S16_Ath-TAIR10	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S16/ICEFLAG-1H22C-CHX-R2_S16_Ath-TAIR10.bam	ICEFLAG-1H22C-CHX-R2_S16_Ath-TAIR10	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S16/ICEFLAG-1H22C-CHX-R2_S16_Ath-TAIR10_RPKM.bw	198C	S16	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S16/ICEFLAG-1H22C-CHX-R2_S16_Ath-TAIR10_RPKM.bw	True	"@SQ	SN:1	LN:30427671
@SQ	SN:2	LN:19698289
@SQ	SN:3	LN:23459830
@SQ	SN:4	LN:18585056
@SQ	SN:5	LN:26975502
@SQ	SN:Mt	LN:366924
@SQ	SN:Pt	LN:154478
"	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S16/ICEFLAG-1H22C-CHX-R2_S16_Ath-TAIR10_peaks.narrowPeak	ICEFLAG-1H22C-CHX-R2	198C_S16_ICEFLAG-1H22C-CHX-R2	Ath-TAIR10	11804352	117180174	False
198CS17	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S17/C1in123c-1H22C-DMSO-R2_S17_Ath-TAIR10	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S17/C1in123c-1H22C-DMSO-R2_S17_Ath-TAIR10.bam	C1in123c-1H22C-DMSO-R2_S17_Ath-TAIR10	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S17/C1in123c-1H22C-DMSO-R2_S17_Ath-TAIR10_RPKM.bw	198C	S17	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S17/C1in123c-1H22C-DMSO-R2_S17_Ath-TAIR10_RPKM.bw	True	"@SQ	SN:1	LN:30427671
@SQ	SN:2	LN:19698289
@SQ	SN:3	LN:23459830
@SQ	SN:4	LN:18585056
@SQ	SN:5	LN:26975502
@SQ	SN:Mt	LN:366924
@SQ	SN:Pt	LN:154478
"	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S17/C1in123c-1H22C-DMSO-R2_S17_Ath-TAIR10_peaks.narrowPeak	C1in123c-1H22C-DMSO-R2	198C_S17_C1in123c-1H22C-DMSO-R2	Ath-TAIR10	8768025	86527521	False
198CS18	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S18/C1in123c-1H4-DMSO-R2_S18_Ath-TAIR10	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S18/C1in123c-1H4-DMSO-R2_S18_Ath-TAIR10.bam	C1in123c-1H4-DMSO-R2_S18_Ath-TAIR10	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S18/C1in123c-1H4-DMSO-R2_S18_Ath-TAIR10_RPKM.bw	198C	S18	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S18/C1in123c-1H4-DMSO-R2_S18_Ath-TAIR10_RPKM.bw	True	"@SQ	SN:1	LN:30427671
@SQ	SN:2	LN:19698289
@SQ	SN:3	LN:23459830
@SQ	SN:4	LN:18585056
@SQ	SN:5	LN:26975502
@SQ	SN:Mt	LN:366924
@SQ	SN:Pt	LN:154478
"	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S18/C1in123c-1H4-DMSO-R2_S18_Ath-TAIR10_peaks.narrowPeak	C1in123c-1H4-DMSO-R2	198C_S18_C1in123c-1H4-DMSO-R2	Ath-TAIR10	14139666	156885777	False
198CS19	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S19/C1in123c-1H22C-CHX-R2_S19_Ath-TAIR10	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S19/C1in123c-1H22C-CHX-R2_S19_Ath-TAIR10.bam	C1in123c-1H22C-CHX-R2_S19_Ath-TAIR10	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S19/C1in123c-1H22C-CHX-R2_S19_Ath-TAIR10_RPKM.bw	198C	S19	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S19/C1in123c-1H22C-CHX-R2_S19_Ath-TAIR10_RPKM.bw	True	"@SQ	SN:1	LN:30427671
@SQ	SN:2	LN:19698289
@SQ	SN:3	LN:23459830
@SQ	SN:4	LN:18585056
@SQ	SN:5	LN:26975502
@SQ	SN:Mt	LN:366924
@SQ	SN:Pt	LN:154478
"	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S19/C1in123c-1H22C-CHX-R2_S19_Ath-TAIR10_peaks.narrowPeak	C1in123c-1H22C-CHX-R2	198C_S19_C1in123c-1H22C-CHX-R2	Ath-TAIR10	15753941	170912622	False
198CS1	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S1/ICEFLAG-1H22C-DMSO-R1_S1_Ath-TAIR10	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S1/ICEFLAG-1H22C-DMSO-R1_S1_Ath-TAIR10.bam	ICEFLAG-1H22C-DMSO-R1_S1_Ath-TAIR10	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S1/ICEFLAG-1H22C-DMSO-R1_S1_Ath-TAIR10_RPKM.bw	198C	S1	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S1/ICEFLAG-1H22C-DMSO-R1_S1_Ath-TAIR10_RPKM.bw	True	"@SQ	SN:1	LN:30427671
@SQ	SN:2	LN:19698289
@SQ	SN:3	LN:23459830
@SQ	SN:4	LN:18585056
@SQ	SN:5	LN:26975502
@SQ	SN:Mt	LN:366924
@SQ	SN:Pt	LN:154478
"	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S1/ICEFLAG-1H22C-DMSO-R1_S1_Ath-TAIR10_peaks.narrowPeak	ICEFLAG-1H22C-DMSO-R1	198C_S1_ICEFLAG-1H22C-DMSO-R1	Ath-TAIR10	9890404	94804097	False
198CS20	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S20/C2in123c-1H22C-DMSO-R2_S20_Ath-TAIR10	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S20/C2in123c-1H22C-DMSO-R2_S20_Ath-TAIR10.bam	C2in123c-1H22C-DMSO-R2_S20_Ath-TAIR10	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S20/C2in123c-1H22C-DMSO-R2_S20_Ath-TAIR10_RPKM.bw	198C	S20	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S20/C2in123c-1H22C-DMSO-R2_S20_Ath-TAIR10_RPKM.bw	True	"@SQ	SN:1	LN:30427671
@SQ	SN:2	LN:19698289
@SQ	SN:3	LN:23459830
@SQ	SN:4	LN:18585056
@SQ	SN:5	LN:26975502
@SQ	SN:Mt	LN:366924
@SQ	SN:Pt	LN:154478
"	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S20/C2in123c-1H22C-DMSO-R2_S20_Ath-TAIR10_peaks.narrowPeak	C2in123c-1H22C-DMSO-R2	198C_S20_C2in123c-1H22C-DMSO-R2	Ath-TAIR10	10643567	107285818	False
198CS21	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S21/C2in123c-1H4-DMSO-R2_S21_Ath-TAIR10	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S21/C2in123c-1H4-DMSO-R2_S21_Ath-TAIR10.bam	C2in123c-1H4-DMSO-R2_S21_Ath-TAIR10	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S21/C2in123c-1H4-DMSO-R2_S21_Ath-TAIR10_RPKM.bw	198C	S21	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S21/C2in123c-1H4-DMSO-R2_S21_Ath-TAIR10_RPKM.bw	True	"@SQ	SN:1	LN:30427671
@SQ	SN:2	LN:19698289
@SQ	SN:3	LN:23459830
@SQ	SN:4	LN:18585056
@SQ	SN:5	LN:26975502
@SQ	SN:Mt	LN:366924
@SQ	SN:Pt	LN:154478
"	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S21/C2in123c-1H4-DMSO-R2_S21_Ath-TAIR10_peaks.narrowPeak	C2in123c-1H4-DMSO-R2	198C_S21_C2in123c-1H4-DMSO-R2	Ath-TAIR10	13115389	146492148	False
198CS22	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S22/C2in123c-1H22C-CHX-R2_S22_Ath-TAIR10	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S22/C2in123c-1H22C-CHX-R2_S22_Ath-TAIR10.bam	C2in123c-1H22C-CHX-R2_S22_Ath-TAIR10	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S22/C2in123c-1H22C-CHX-R2_S22_Ath-TAIR10_RPKM.bw	198C	S22	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S22/C2in123c-1H22C-CHX-R2_S22_Ath-TAIR10_RPKM.bw	True	"@SQ	SN:1	LN:30427671
@SQ	SN:2	LN:19698289
@SQ	SN:3	LN:23459830
@SQ	SN:4	LN:18585056
@SQ	SN:5	LN:26975502
@SQ	SN:Mt	LN:366924
@SQ	SN:Pt	LN:154478
"	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S22/C2in123c-1H22C-CHX-R2_S22_Ath-TAIR10_peaks.narrowPeak	C2in123c-1H22C-CHX-R2	198C_S22_C2in123c-1H22C-CHX-R2	Ath-TAIR10	14809951	181634090	False
198CS23	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S23/C3in123c-1H22C-DMSO-R2_S23_Ath-TAIR10	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S23/C3in123c-1H22C-DMSO-R2_S23_Ath-TAIR10.bam	C3in123c-1H22C-DMSO-R2_S23_Ath-TAIR10	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S23/C3in123c-1H22C-DMSO-R2_S23_Ath-TAIR10_RPKM.bw	198C	S23	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S23/C3in123c-1H22C-DMSO-R2_S23_Ath-TAIR10_RPKM.bw	True	"@SQ	SN:1	LN:30427671
@SQ	SN:2	LN:19698289
@SQ	SN:3	LN:23459830
@SQ	SN:4	LN:18585056
@SQ	SN:5	LN:26975502
@SQ	SN:Mt	LN:366924
@SQ	SN:Pt	LN:154478
"	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S23/C3in123c-1H22C-DMSO-R2_S23_Ath-TAIR10_peaks.narrowPeak	C3in123c-1H22C-DMSO-R2	198C_S23_C3in123c-1H22C-DMSO-R2	Ath-TAIR10	8846419	91055172	False
198CS24	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S24/C3in123c-1H4-DMSO-R2_S24_Ath-TAIR10	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S24/C3in123c-1H4-DMSO-R2_S24_Ath-TAIR10.bam	C3in123c-1H4-DMSO-R2_S24_Ath-TAIR10	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S24/C3in123c-1H4-DMSO-R2_S24_Ath-TAIR10_RPKM.bw	198C	S24	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S24/C3in123c-1H4-DMSO-R2_S24_Ath-TAIR10_RPKM.bw	True	"@SQ	SN:1	LN:30427671
@SQ	SN:2	LN:19698289
@SQ	SN:3	LN:23459830
@SQ	SN:4	LN:18585056
@SQ	SN:5	LN:26975502
@SQ	SN:Mt	LN:366924
@SQ	SN:Pt	LN:154478
"	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S24/C3in123c-1H4-DMSO-R2_S24_Ath-TAIR10_peaks.narrowPeak	C3in123c-1H4-DMSO-R2	198C_S24_C3in123c-1H4-DMSO-R2	Ath-TAIR10	15533312	171033680	False
198CS2	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S2/ICEFLAG-1H4-DMSO-R1_S2_Ath-TAIR10	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S2/ICEFLAG-1H4-DMSO-R1_S2_Ath-TAIR10.bam	ICEFLAG-1H4-DMSO-R1_S2_Ath-TAIR10	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S2/ICEFLAG-1H4-DMSO-R1_S2_Ath-TAIR10_RPKM.bw	198C	S2	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S2/ICEFLAG-1H4-DMSO-R1_S2_Ath-TAIR10_RPKM.bw	True	"@SQ	SN:1	LN:30427671
@SQ	SN:2	LN:19698289
@SQ	SN:3	LN:23459830
@SQ	SN:4	LN:18585056
@SQ	SN:5	LN:26975502
@SQ	SN:Mt	LN:366924
@SQ	SN:Pt	LN:154478
"	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S2/ICEFLAG-1H4-DMSO-R1_S2_Ath-TAIR10_peaks.narrowPeak	ICEFLAG-1H4-DMSO-R1	198C_S2_ICEFLAG-1H4-DMSO-R1	Ath-TAIR10	12813827	129960223	False
198CS3	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S3/ICEFLAG-1H22C-CHX-R1_S3_Ath-TAIR10	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S3/ICEFLAG-1H22C-CHX-R1_S3_Ath-TAIR10.bam	ICEFLAG-1H22C-CHX-R1_S3_Ath-TAIR10	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S3/ICEFLAG-1H22C-CHX-R1_S3_Ath-TAIR10_RPKM.bw	198C	S3	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S3/ICEFLAG-1H22C-CHX-R1_S3_Ath-TAIR10_RPKM.bw	True	"@SQ	SN:1	LN:30427671
@SQ	SN:2	LN:19698289
@SQ	SN:3	LN:23459830
@SQ	SN:4	LN:18585056
@SQ	SN:5	LN:26975502
@SQ	SN:Mt	LN:366924
@SQ	SN:Pt	LN:154478
"	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S3/ICEFLAG-1H22C-CHX-R1_S3_Ath-TAIR10_peaks.narrowPeak	ICEFLAG-1H22C-CHX-R1	198C_S3_ICEFLAG-1H22C-CHX-R1	Ath-TAIR10	5243613	52339820	False
198CS4	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S4/C1in123c-1H22C-DMSO-R1_S4_Ath-TAIR10	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S4/C1in123c-1H22C-DMSO-R1_S4_Ath-TAIR10.bam	C1in123c-1H22C-DMSO-R1_S4_Ath-TAIR10	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S4/C1in123c-1H22C-DMSO-R1_S4_Ath-TAIR10_RPKM.bw	198C	S4	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S4/C1in123c-1H22C-DMSO-R1_S4_Ath-TAIR10_RPKM.bw	True	"@SQ	SN:1	LN:30427671
@SQ	SN:2	LN:19698289
@SQ	SN:3	LN:23459830
@SQ	SN:4	LN:18585056
@SQ	SN:5	LN:26975502
@SQ	SN:Mt	LN:366924
@SQ	SN:Pt	LN:154478
"	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S4/C1in123c-1H22C-DMSO-R1_S4_Ath-TAIR10_peaks.narrowPeak	C1in123c-1H22C-DMSO-R1	198C_S4_C1in123c-1H22C-DMSO-R1	Ath-TAIR10	14093683	136815195	False
198CS5	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S5/C1in123c-1H4-DMSO-R1_S5_Ath-TAIR10	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S5/C1in123c-1H4-DMSO-R1_S5_Ath-TAIR10.bam	C1in123c-1H4-DMSO-R1_S5_Ath-TAIR10	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S5/C1in123c-1H4-DMSO-R1_S5_Ath-TAIR10_RPKM.bw	198C	S5	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S5/C1in123c-1H4-DMSO-R1_S5_Ath-TAIR10_RPKM.bw	True	"@SQ	SN:1	LN:30427671
@SQ	SN:2	LN:19698289
@SQ	SN:3	LN:23459830
@SQ	SN:4	LN:18585056
@SQ	SN:5	LN:26975502
@SQ	SN:Mt	LN:366924
@SQ	SN:Pt	LN:154478
"	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S5/C1in123c-1H4-DMSO-R1_S5_Ath-TAIR10_peaks.narrowPeak	C1in123c-1H4-DMSO-R1	198C_S5_C1in123c-1H4-DMSO-R1	Ath-TAIR10	9331883	90856454	False
198CS6	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S6/C1in123c-1H22C-CHX-R1_S6_Ath-TAIR10	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S6/C1in123c-1H22C-CHX-R1_S6_Ath-TAIR10.bam	C1in123c-1H22C-CHX-R1_S6_Ath-TAIR10	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S6/C1in123c-1H22C-CHX-R1_S6_Ath-TAIR10_RPKM.bw	198C	S6	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S6/C1in123c-1H22C-CHX-R1_S6_Ath-TAIR10_RPKM.bw	True	"@SQ	SN:1	LN:30427671
@SQ	SN:2	LN:19698289
@SQ	SN:3	LN:23459830
@SQ	SN:4	LN:18585056
@SQ	SN:5	LN:26975502
@SQ	SN:Mt	LN:366924
@SQ	SN:Pt	LN:154478
"	/home/feng/writable/teamkj/__backup/mapped-data/ChIP-seq/Mapped_data/198C/S6/C1in123c-1H22C-CHX-R1_S6_Ath-TAIR10_peaks.narrowPeak	C1in123c-1H22C-CHX-R1	198C_S6_C1in123c-1H22C-CHX-R1	Ath-TAIR10	7719844	74288140	False
